tweet_id,cleaned_text,airline_sentiment
568435750485819392,jetblue cancelled flightling flight sending ticket telling buyer jetblue allowed,negative
568435677190336512,jetblue resolution,negative
568435364349808640,jetblue best airline name ever whenever see want get plane blue sky amp sea deliver promise,positive
568434959226179585,jetblue gettin fancy mint lieflat nice work menu saxonandparole lobstermac bloodymary jetsetter,positive
568434729684307970,jetblue making great first impression first flight minute boarding gate agent still cant assign seat,negative
568434307989159936,jetblue flight delayed connecting boston possible switch flight make connection,negative
568434301496381441,jetblue love cancelled flightling ticket telling customer flyunited,negative
568433716206436353,jetblue ticket confirmed sent find today cancelled flightled ticket month ago never sent email jetblue,negative
568433301880479746,jetblue would good know month ago cancelled flightled flight leaving tomorrow telleveryone jetblue neveragain,negative
568433145437138944,jetblue rather trying resolve customer issue option offered paying cash airport write letter justifythissupport,negative
568433045805465600,jetblue im flight booze served min give lostrevenue angryandsober bachelorpartymishap,negative
568432677789011968,jetblue ive used guy year experience never ever use,negative
568432609866457088,jetblue manager telling u write letter upset ticket leave tomorrow getting cancelled flightled without notice,negative
568432405482229760,jetblue guy lucky love,positive
568432328902610944,jetblue maybe stop telling people wrong info customer service call,negative
568431356037996545,jetblue customer service bad updating point use next point wont flying point system almost sham,negative
568431120032915457,jetblue ruining vacation left right would thought airline cancelled flight ticket without telling buyer,negative
568430874049581058,jetblue better find way get puerto rico tomorrow morning besides charging u three time cash originally paid,negative
568430681367453696,jetblue spent hour morning hold w customer support want confirmed flight taken care,negative
568430087298801666,jetblue zkatcher bretharold look like talked customer service,negative
568429798604857344,jetblue claim w customer protection notify customer delay cancelled flightlations diversion nottrue,negative
568427942382071810,jetblue processing error send full flight ticket confirmation flysouthwest,negative
568427870055305216,jetblue thank guy awesome,positive
568427853265571840,jetblue flight leaving boston seattle right flight,positive
568426494554480640,jetblue definitely,positive
568426489055719425,jetblue tell paid amp confirmed flight cost cash airport hour flight ripoff nosupport,negative
568425693828132864,jetblue okay awesome thank,positive
568425272304934912,jetblue worst booked oct w email confirm amp never informed cancelled flightlation instructed mail written letter,negative
568424902287446016,jetblue didnt info infuriated way previous rep treated possibly work jetblue rep,negative
568424725929701376,jetblue excited saw fly ionlyflyblue,positive
568424704597467137,jetblue ta site thelodge fun day yeniettelswood andrewbiga codycleverly heidimacey motherpollock,positive
568423886762569728,jetblue mine sadly yea fly fi awesome,positive
568423284401836032,jetblue hung get name took accountability keeping hold min next rep able track name,negative
568423278555086848,jetblue thank,positive
568422658494185472,jetblue free wifi make television working staticy ithelpsabit,negative
568420497563598848,jetblue phone rep min transferred asking worse rep ever,negative
568419991030087681,jetblue ready go disneyworld rundisney princesshalf,positive
568417260668379136,jetblue possible way contact fraud department mailing physical letter telephone email really,negative
568416873211015168,jetblue brazil volunteer teaching english amp spanish poor child skill improve chance better life,neutral
568416305101070336,jetblue flight moved back booked said arrive say,negative
568413198518329344,jetblue thank jetblue credit nice save,positive
568412747324485632,jetblue would go back aruba flew jfk bestplanesever bestflightever,neutral
568411980542775296,jetblue bluemanity airlineadviser love great time flying,positive
568403649753448448,jetblue case making jackass allowed favor sayget right care lessme vacation true seeampeter scott,negative
568401416982806528,jetblue would go dallas see grand baby miss much feel like piece heart,neutral
568400398748266496,jetblue false agent let u extra leg room upgrade upgrade mint poor business practice badcustomerservice,negative
568400096586395649,jetblue tried helpful really dissatisfied flight booking problem whole trip jet blue time around besides flight,negative
568397325820956672,jetblue yes minute spare fyi employee amazing keep good work,positive
568395094232932352,jetblue rqstd upgrade mint lax told used point turn bcz used point trueblue,negative
568394474243665920,jetblue going get wifi plane,neutral
568394078817267712,jetblue oh yeah great flight mexico wonderful crew thank,positive
568393752596717568,jetblue get help hotel booked issue,neutral
568391878871285760,jetblue trading customer experience short term sad previous loyal customer,negative
568387402810728448,jetblue hi dmd info,neutral
568387362239205376,jetblue flight fll sfo speed line even though paid coffee flight non stop unscheduled stop,negative
568385676737167360,jetblue thanks,positive
568382780251480064,jetblue concern cancelled flightled flight due cold weather nj saturday cancelled flight degree,neutral
568380876855353344,jetblue wasnt service credit voucher received tv working accepted next flight pillow,negative
568380749495164929,jetblue gain altitude skywest hit turbulence jblu skyw investor business daily,neutral
568379591569629185,jetblue good morning sunshine tailfinthursday,positive
568378598043852800,jetblue wheres selfie,positive
568365652597014528,jetblues ceo battle appease passenger wall street thevdt,negative
568335451741749248,jetblue airway reveals bluemanity livery travelpulse,positive
568290152151269377,jetblue unveils new bluemanity livery usa today,neutral
568282853240209408,jetblue mark th year bluemanity plane design,neutral
568279415370735618,jetblue haha thanks jetblue,positive
568278516309090304,jetblue could get free flight vega since bday,neutral
568273152456810496,jetblue im flying miboston icelandair iceland hour check bag way,neutral
568270768989081600,know lot baggage want know really enjoyed inside jetblue jetbae,positive
568269372151734273,jetblue every crew member dealt orlando incredibly rude im actually pretty disgusted jetblue right,negative
568260165759307776,jetblue thank much wasnt sure since know limit ozs excited fly jetblue,positive
568256684642213888,jetblue standard protocol call security onto plane cry baby,negative
568255102567518208,jetblue finally starting come minute communication acceptable letting today,negative
568254137676242945,jetblue found someone ask answer landed almost minute ago,negative
